id,function_name,stage_id,num_tasks,submission_time,completion_time,executor_run_time,result_size,jvm_gc_time,peak_execution_memory,disk_bytes_spilled,memory_bytes_spilled
474,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807123655,1629807127931,6517,1003073,219,0,0,0
475,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807139813,1629807143897,975,2073,285,0,0,0
476,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807139480,1629807187183,46379,1969,30451,0,0,0
477,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807187222,1629807207462,61575,936600,19344,26923302912,0,0
478,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807207495,1629807211339,5929,1002772,96,0,0,0
479,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807238244,1629807242884,1264,2074,280,0,0,0
480,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807237928,1629807286920,47697,1969,31995,0,0,0
481,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807286960,1629807306012,58403,936557,16535,26923302912,0,0
482,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807306046,1629807310037,6178,1002815,117,0,0,0
483,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807326402,1629807330843,1027,2031,291,0,0,0
484,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807326762,1629807383795,56085,1969,40229,0,0,0
485,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807383838,1629807403741,62255,942018,16940,26923302912,0,0
486,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807403773,1629807407761,6128,1003460,196,0,0,0
487,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807418997,1629807423180,1031,2074,297,0,0,0
488,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807418649,1629807467146,47135,1968,31072,0,0,0
489,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807467186,1629807486713,60797,936545,18326,26923302912,0,0
490,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807486743,1629807490616,6038,1002815,105,0,0,0
491,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807469783,1629807473937,1092,2031,287,0,0,0
492,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807469627,1629807525649,54915,1969,39099,0,0,0
493,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807525693,1629807544037,59102,940728,15138,26923302912,0,0
494,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807544072,1629807548153,6118,1003159,154,0,0,0
495,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807608444,1629807613052,1098,2031,293,0,0,0
496,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807608840,1629807657292,47442,1968,31486,0,0,0
497,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807657336,1629807674072,55492,936502,11459,26923302912,0,0
498,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807674105,1629807678212,6438,1002729,73,0,0,0
499,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807689728,1629807694111,1209,2074,303,0,0,0
500,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807689599,1629807738604,47933,1968,31908,0,0,0
501,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807738643,1629807758255,60145,936416,16714,26923302912,0,0
502,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807758289,1629807762202,5978,1002772,94,0,0,0
503,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807773891,1629807780318,2574,2031,1811,0,0,0
504,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807773574,1629807849290,74214,1969,29187,0,0,0
505,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807849327,1629807866436,28860,936047,4538,26923302912,0,0
506,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807866464,1629807870317,5671,1002729,76,0,0,0
507,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807886544,1629807890649,986,2030,299,0,0,0
508,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807886210,1629807935003,47443,1968,31580,0,0,0
509,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629807935041,1629807954257,59048,936373,16535,26923302912,0,0
510,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629807954287,1629807958331,6345,1002772,102,0,0,0
511,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629807941760,1629807946163,956,2030,286,0,0,0
512,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629807942102,1629808022954,79911,1969,33934,0,0,0
513,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808023003,1629808040401,58300,936256,13634,26923302912,0,0
514,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808040432,1629808044511,5986,1002772,96,0,0,0
515,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808094155,1629808098304,1100,2031,287,0,0,0
516,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808093783,1629808152149,57031,2012,41393,0,0,0
517,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808152191,1629808172888,64549,937718,18902,26923302912,0,0
518,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808172920,1629808176715,5831,1002858,116,0,0,0
519,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808203895,1629808207954,991,2031,293,0,0,0
520,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808203559,1629808288473,83534,1969,37883,0,0,0
521,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808288514,1629808306165,57237,937675,12493,26923302912,0,0
522,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808306197,1629808310553,6524,1002901,110,0,0,0
523,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808318768,1629808322928,988,2031,317,0,0,0
524,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808318610,1629808375338,55526,1968,39674,0,0,0
525,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808375377,1629808392786,58883,939729,13467,26923302912,0,0
526,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808392818,1629808396923,6414,1003073,154,0,0,0
527,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808411579,1629808415670,1060,2031,264,0,0,0
528,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808411204,1629808459735,47161,1969,30951,0,0,0
529,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808459772,1629808476633,55992,937075,13232,26923302912,0,0
530,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808476667,1629808480642,6143,1002858,128,0,0,0
531,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808492482,1629808497050,1107,2073,284,0,0,0
532,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808492855,1629808540962,47146,1969,31404,0,0,0
533,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808541001,1629808558183,58354,936858,14054,26923302912,0,0
534,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808558218,1629808562058,5907,1002815,113,0,0,0
535,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808583212,1629808593151,3988,2031,6023,0,0,0
536,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808582880,1629808632189,47923,1969,32480,0,0,0
537,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808632229,1629808647406,25817,936778,3038,26923302912,0,0
538,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808647434,1629808650990,5430,1002944,146,0,0,0
539,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808668884,1629808673103,1078,2031,307,0,0,0
540,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808668544,1629808717545,47733,1968,31480,0,0,0
541,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808717582,1629808734304,55884,936805,12984,26923302912,0,0
542,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808734335,1629808738343,6183,1002729,68,0,0,0
543,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808721254,1629808725368,1026,2031,294,0,0,0
544,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808721087,1629808779380,57156,1968,41235,0,0,0
545,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808779422,1629808802656,69638,937620,23642,26923302912,0,0
546,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808802687,1629808806700,5993,1002858,116,0,0,0
547,sumNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808862188,1629808866339,1026,2030,291,0,0,0
548,sumNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808862034,1629808910386,47226,1969,31383,0,0,0
549,sumNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808910428,1629808930264,59541,936643,16877,26923302912,0,0
550,sumNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808930297,1629808934261,5904,1002686,56,0,0,0
551,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629808913677,1629808917735,940,2031,296,0,0,0
552,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629808913323,1629808959882,45239,1969,29437,0,0,0
553,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629808959928,1629808976999,56034,937976,12636,26923302912,0,0
554,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629808977030,1629808981172,6175,1003030,146,0,0,0
555,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809031661,1629809035691,976,2031,288,0,0,0
556,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809031525,1629809109906,77237,1969,31892,0,0,0
557,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809109943,1629809127186,57437,937546,11792,26923302912,0,0
558,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809127214,1629809131227,5989,1002858,108,0,0,0
559,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809157382,1629809163831,2897,2031,1790,0,0,0
560,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809157054,1629809229638,71133,1969,26145,0,0,0
561,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809229680,1629809245049,25683,936735,1809,26923302912,0,0
562,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809245078,1629809248922,5684,1002944,162,0,0,0
563,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809255161,1629809259490,1245,2074,301,0,0,0
564,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809255008,1629809303356,47228,1968,30958,0,0,0
565,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809303397,1629809322715,60366,936289,16743,26923302912,0,0
566,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809322751,1629809326663,6084,1002858,144,0,0,0
567,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809354119,1629809358872,1343,2074,285,0,0,0
568,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809353986,1629809402686,47605,1968,31496,0,0,0
569,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809402727,1629809419584,57186,936846,13562,26923302912,0,0
570,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809419621,1629809423402,5782,1002815,118,0,0,0
571,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809425348,1629809431737,2563,2074,1806,0,0,0
572,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809424980,1629809499592,73054,1969,28866,0,0,0
573,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809499632,1629809517757,30752,936176,6273,26923302912,0,0
574,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809517787,1629809521533,5293,1002643,31,0,0,0
575,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809509924,1629809514057,1030,2031,310,0,0,0
576,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809509550,1629809558159,47280,1969,31663,0,0,0
577,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809558200,1629809575549,57438,937116,12642,26923302912,0,0
578,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809575581,1629809579562,5875,1002944,125,0,0,0
579,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809634535,1629809638641,1071,2030,274,0,0,0
580,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809634205,1629809682368,46889,1969,30991,0,0,0
581,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809682406,1629809699835,56376,936557,14180,26923302912,0,0
582,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809699864,1629809703617,5802,1002729,93,0,0,0
583,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809714918,1629809718978,1032,2074,270,0,0,0
584,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809714588,1629809793663,77687,1969,32447,0,0,0
585,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809793700,1629809811097,54541,936342,10625,26923302912,0,0
586,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809811124,1629809815268,6159,1002815,97,0,0,0
587,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809833015,1629809837537,1154,2074,263,0,0,0
588,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809832881,1629809910073,76147,1969,30365,0,0,0
589,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809910116,1629809927347,56950,936430,11858,26923302912,0,0
590,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629809927378,1629809931463,6122,1002772,97,0,0,0
591,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629809946027,1629809950622,1193,2074,289,0,0,0
592,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629809945893,1629809993581,46599,1969,30611,0,0,0
593,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629809993618,1629810013010,60198,936602,17325,26923302912,0,0
594,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810013040,1629810016801,5759,1002772,102,0,0,0
595,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810033276,1629810038546,1485,2074,808,0,0,0
596,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810032937,1629810116858,82409,1969,37643,0,0,0
597,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810116897,1629810134802,30413,936520,6582,26923302912,0,0
598,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810134829,1629810138664,5576,1002815,118,0,0,0
599,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810155133,1629810159456,1206,2074,277,0,0,0
600,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810154979,1629810202408,46320,1968,30103,0,0,0
601,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810202446,1629810219272,57074,936588,13686,26923302912,0,0
602,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810219304,1629810223378,6398,1002729,70,0,0,0
603,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810240103,1629810249741,4005,2030,5846,0,0,0
604,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810239718,1629810288552,47364,1968,32343,0,0,0
605,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810288590,1629810303626,25421,936234,1726,26923302912,0,0
606,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810303657,1629810307203,5374,1002858,122,0,0,0
607,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810328468,1629810332498,949,2030,286,0,0,0
608,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810328150,1629810377614,48192,1969,31900,0,0,0
609,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810377655,1629810394636,56240,936901,12317,26923302912,0,0
610,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810394670,1629810398541,5701,1002901,139,0,0,0
611,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810410061,1629810414216,1057,2031,301,0,0,0
612,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810409740,1629810463393,52358,1969,36640,0,0,0
613,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810463437,1629810481617,59964,938064,15145,26923302912,0,0
614,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810481652,1629810485593,6126,1002901,113,0,0,0
615,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810504336,1629810508493,1057,2031,307,0,0,0
616,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810503933,1629810585587,80262,1969,34654,0,0,0
617,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810585626,1629810604990,58438,936258,15282,26923302912,0,0
618,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810605021,1629810609108,6144,1002686,318,0,0,0
619,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810624024,1629810628179,1087,2031,302,0,0,0
620,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810623885,1629810668588,43599,1968,27915,0,0,0
621,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810668631,1629810685666,57604,936547,12494,26923302912,0,0
622,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810685699,1629810689698,6216,1002858,134,0,0,0
623,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810674121,1629810678517,1031,2031,321,0,0,0
624,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810673738,1629810722322,47201,1968,31338,0,0,0
625,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810722363,1629810742406,61612,936459,19068,26923302912,0,0
626,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810742441,1629810746645,6274,1002772,100,0,0,0
627,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810797340,1629810801626,1181,2031,301,0,0,0
628,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810797197,1629810848242,49910,1969,34647,0,0,0
629,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810848280,1629810867796,60927,937677,16276,26923302912,0,0
630,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810867826,1629810871547,5675,1002815,104,0,0,0
631,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810888718,1629810895966,1356,2031,3300,0,0,0
632,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810888585,1629810936517,46784,1969,31835,0,0,0
633,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629810936553,1629810953766,29359,937423,5672,26923302912,0,0
634,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629810953795,1629810957417,5554,1002944,158,0,0,0
635,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629810973795,1629810977865,986,2031,259,0,0,0
636,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629810973459,1629811022275,47553,1968,31750,0,0,0
637,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629811022313,1629811041064,57270,936373,15564,26923302912,0,0
638,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629811041095,1629811044950,5912,1002729,87,0,0,0
639,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629811060363,1629811065039,1316,2074,302,0,0,0
640,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629811060030,1629811116929,55635,1968,39820,0,0,0
641,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629811116973,1629811134248,56841,939643,12818,26923302912,0,0
642,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629811134280,1629811138578,6795,1003030,115,0,0,0
643,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629811154804,1629811158809,965,2030,289,0,0,0
644,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629811154660,1629811202780,46962,1969,31239,0,0,0
645,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629811202819,1629811222709,61714,936473,19456,26923302912,0,0
646,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629811222745,1629811226931,6465,1002815,122,0,0,0
647,maxNetProfitGroupedBySoldDateWhereYearAfter2000,1,1,1629811249716,1629811253827,988,2031,291,0,0,0
648,maxNetProfitGroupedBySoldDateWhereYearAfter2000,0,1,1629811249382,1629811300698,50010,1968,34045,0,0,0
649,maxNetProfitGroupedBySoldDateWhereYearAfter2000,2,200,1629811300736,1629811318206,58168,937147,12488,26923302912,0,0
650,maxNetProfitGroupedBySoldDateWhereYearAfter2000,3,200,1629811318240,1629811322208,6086,1002815,91,0,0,0
